id,campaign_result,age,occupation,marriage,academic_background,debt_default,credit,house_loan,personal_loan,duration_time,contact_count,previous_campaign
4755,0,41,3,2,3,0,47640,1,0,91,0,9
4756,1,43,4,2,2,0,83880,1,1,1258,2,3
4757,0,29,4,2,2,0,397200,0,0,367,4,2
4758,1,45,4,3,1,0,101280,0,0,1018,0,9
4759,0,38,3,2,3,0,32640,1,0,62,0,9
4760,0,30,3,1,3,0,66240,1,0,648,0,9
4761,0,55,4,3,2,0,486360,0,0,182,0,9
4762,0,31,1,3,2,0,-69480,1,0,150,0,9
4763,0,60,12,3,1,0,7320,1,0,197,0,9
4764,0,28,4,2,1,0,60840,1,0,359,0,9
4765,0,41,10,2,2,0,1560,0,0,155,0,9
4766,0,29,4,2,2,0,-36600,1,1,263,0,9
4767,0,39,4,2,1,0,186120,0,0,264,0,9
4768,1,28,6,1,3,0,2640,1,0,536,0,9
4769,0,36,2,2,2,0,3120,0,0,73,0,9
4770,1,43,1,1,2,0,46320,0,0,220,1,2
4771,0,35,4,2,1,0,165960,1,0,269,0,9
4772,0,24,8,1,2,0,323520,0,0,107,0,9
4773,0,25,4,1,2,0,11280,1,1,22,0,9
4774,0,61,12,2,3,0,632040,0,0,212,3,1
4775,0,50,4,3,2,0,288240,1,0,219,0,9
4776,0,30,3,2,3,0,-39360,1,0,242,0,9
4777,0,32,3,1,3,0,49680,0,0,21,5,2
4778,0,59,5,2,2,0,291480,0,1,79,7,2
4779,0,42,3,2,3,0,-49080,0,0,290,0,9
4780,0,38,4,2,2,0,20160,0,1,151,0,9
4781,0,49,3,2,3,0,171600,0,0,231,0,9
4782,0,28,2,2,3,0,24360,0,1,188,0,9
4783,0,39,4,2,9,0,0,0,0,90,0,9
4784,0,31,5,1,2,0,4440,0,0,73,0,9
4785,1,46,3,2,3,0,32760,1,0,583,6,1
4786,0,53,7,2,2,0,351000,1,0,1392,0,9
4787,0,41,3,2,3,0,144480,1,1,310,0,9
4788,0,34,2,1,2,0,67080,0,0,259,0,9
4789,0,44,2,3,2,0,0,1,0,463,0,9
4790,0,35,7,2,2,0,-1440,0,0,83,0,9
4791,0,35,3,1,2,0,406080,1,0,372,0,9
4792,0,37,2,2,2,0,86400,1,0,365,3,2
4793,0,49,4,2,2,0,220560,1,0,203,0,9
4794,0,29,1,1,2,0,94560,1,0,264,0,9
4795,0,48,4,2,2,0,23280,1,0,62,0,9
4796,1,25,6,1,9,0,360,0,0,170,0,9
4797,0,60,4,2,1,0,206760,0,0,160,3,2
4798,0,46,4,2,1,0,10920,1,0,29,2,2
4799,0,50,2,2,9,0,49560,1,0,243,0,9
4800,0,34,5,2,3,0,955440,1,0,96,0,9
4801,0,33,4,2,2,0,111840,1,0,226,0,9
4802,0,37,3,3,3,0,5040,1,0,564,0,9
4803,0,39,4,1,2,0,20280,1,0,38,0,9
4804,1,58,3,3,3,0,684120,0,0,354,1,1
4805,0,51,3,1,3,0,50040,1,0,18,0,9
4806,0,43,2,3,3,0,14760,0,0,279,0,9
4807,0,42,1,3,2,0,0,1,0,229,0,9
4808,0,47,5,2,2,0,48480,0,0,125,0,9
4809,0,61,12,2,2,0,10680,0,0,154,2,2
4810,0,46,10,3,1,0,274920,0,0,218,0,9
4811,0,56,7,2,1,0,115920,0,1,68,0,9
4812,0,32,2,1,3,0,0,0,0,72,0,9
4813,1,69,12,3,3,0,29640,0,0,138,0,9
4814,0,32,1,2,2,0,0,1,0,71,0,9
4815,0,41,2,2,2,0,29760,0,0,156,0,9
4816,0,31,3,1,3,0,7440,1,0,175,5,2
4817,0,78,12,3,9,0,315360,0,0,129,0,9
4818,0,32,4,1,2,0,30600,0,0,175,0,9
4819,0,45,7,3,2,0,103680,1,0,183,0,9
4820,0,47,4,2,2,0,91440,1,0,56,0,9
4821,0,30,1,2,2,0,83040,1,0,290,0,9
4822,0,56,4,2,2,0,14520,0,0,151,0,9
4823,0,39,4,2,2,0,0,1,0,420,0,9
4824,0,43,4,2,1,0,12360,1,0,179,0,9
4825,0,52,4,2,2,0,699360,1,0,276,0,9
4826,0,41,2,2,9,0,30480,1,0,690,0,9
4827,0,46,11,3,3,0,111120,1,0,463,3,2
4828,0,59,4,2,1,0,71400,0,0,208,0,9
4829,0,29,4,2,2,0,19440,1,0,126,0,9
4830,0,56,1,2,1,0,427440,0,0,229,0,9
4831,0,34,3,1,3,0,84600,1,0,458,0,9
4832,0,42,7,2,2,0,-120,1,0,38,0,9
4833,0,45,3,2,2,0,75000,0,0,13,0,9
4834,0,32,3,1,3,0,30960,1,0,131,0,9
4835,0,40,4,3,1,0,65760,1,1,324,0,9
4836,0,43,7,2,2,0,14640,1,0,355,0,9
4837,0,36,4,1,1,0,9480,0,0,9,0,9
4838,0,44,3,2,3,0,6960,1,0,48,3,2
4839,0,45,1,1,2,0,40920,1,1,77,0,9
4840,0,35,2,1,2,0,-23520,1,0,45,0,9
4841,0,43,9,2,1,0,77280,0,0,195,0,9
4842,0,36,2,2,2,0,71280,0,1,230,0,9
4843,1,43,3,2,3,0,9480,0,0,640,0,9
4844,0,26,11,1,2,0,122160,0,0,101,0,9
4845,0,35,3,2,2,0,0,0,1,121,0,9
4846,0,38,4,2,2,0,90840,1,0,133,1,2
4847,0,46,3,3,2,0,43320,1,0,86,0,9
4848,0,33,2,1,2,0,297720,0,0,104,0,9
4849,0,35,3,2,3,0,8520,0,1,78,0,9
4850,0,35,3,2,3,0,10320,1,0,144,0,9
4851,1,36,4,2,1,0,48360,1,0,920,0,9
4852,0,36,3,2,2,0,360,0,0,250,0,9
4853,1,46,2,2,2,0,257880,1,0,282,0,9
4854,1,30,11,1,3,0,401160,0,0,235,0,9
4855,0,35,4,2,2,0,566760,1,0,57,0,9
4856,0,24,7,1,2,0,1680,1,0,241,0,9
4857,0,39,1,1,2,0,329880,1,0,128,0,9
4858,0,38,2,2,2,0,173760,1,0,415,0,9
4859,0,55,4,2,1,0,50280,0,0,33,0,9
4860,0,30,2,2,2,0,145320,1,0,176,0,9
4861,0,50,5,2,2,0,222840,0,1,26,0,9
4862,0,42,1,1,3,0,76080,0,0,451,0,9
4863,0,28,3,1,3,0,2520,1,0,219,0,9
4864,0,28,4,1,1,0,-54840,1,0,43,0,9
4865,0,33,1,2,2,0,0,1,0,57,0,9
4866,0,38,2,1,2,0,5040,1,0,195,0,9
4867,0,50,3,2,3,0,99600,0,0,60,0,9
4868,0,43,4,2,2,0,-2280,1,0,124,0,9
4869,0,36,3,3,2,0,5640,0,0,159,0,9
4870,0,26,7,1,2,0,22440,1,0,341,0,9
4871,0,57,12,2,1,0,425880,0,0,51,0,9
4872,0,42,1,1,3,0,415800,1,0,373,0,9
4873,0,47,9,2,9,0,90000,0,0,188,0,9
4874,1,28,7,1,2,0,23760,0,0,128,0,9
4875,0,56,2,2,3,0,127440,0,0,37,0,9
4876,0,54,1,3,3,0,14640,0,0,322,1,2
4877,0,45,2,2,2,0,242400,1,0,62,1,2
4878,0,31,7,3,2,0,7440,1,0,56,3,3
4879,0,50,4,2,1,0,5040,1,0,170,0,9
4880,0,43,10,2,1,0,49200,1,1,50,0,9
4881,0,34,4,2,1,0,83760,1,0,83,0,9
4882,0,45,8,2,1,0,0,1,0,570,0,9
4883,0,60,2,2,2,0,-29640,1,0,472,1,2
4884,0,47,3,2,1,0,146640,1,0,28,0,9
4885,0,51,10,2,9,0,280440,1,0,46,7,2
4886,0,33,3,1,3,0,11880,0,0,159,0,9
4887,0,50,3,1,3,0,71040,0,0,445,0,9
4888,0,34,2,1,2,0,32160,1,0,248,9,2
4889,0,45,4,2,2,0,94080,1,1,34,0,9
4890,0,53,3,2,2,0,57360,1,0,66,2,2
4891,0,45,3,2,3,0,221640,0,0,77,0,9
4892,0,39,1,3,2,0,26760,1,1,115,0,9
4893,1,78,12,3,1,0,166680,0,0,335,0,9
4894,0,45,3,1,2,0,17040,0,1,99,0,9
4895,0,46,4,2,2,0,21120,0,0,131,0,9
4896,0,42,11,2,3,0,765960,0,0,111,0,9
4897,0,31,4,1,2,0,169800,1,0,485,0,9
4898,0,35,2,3,2,1,43440,0,0,329,8,3
4899,0,53,12,2,2,0,731400,1,1,410,0,9
4900,0,32,1,2,2,0,424800,1,0,213,1,2
4901,1,30,11,1,3,0,30120,0,0,537,0,9
4902,0,57,2,2,2,0,70680,1,0,223,4,2
4903,0,45,9,2,3,0,1027680,0,0,53,0,9
4904,0,33,7,3,2,0,240,1,0,165,0,9
4905,0,35,4,2,2,0,0,1,1,291,1,2
4906,0,36,1,2,2,0,117120,0,0,408,0,9
4907,0,34,2,2,2,0,6120,1,0,19,0,9
4908,1,30,2,1,3,0,394920,1,0,1218,0,9
4909,0,38,11,2,3,0,0,0,1,77,0,9
4910,0,34,3,2,3,0,647880,0,0,227,0,9
4911,0,33,7,2,2,0,111600,0,1,149,0,9
4912,0,39,2,2,2,0,119280,0,0,221,1,2
4913,0,29,9,1,2,0,180240,0,0,59,0,9
4914,0,35,3,1,3,0,-24960,1,0,127,0,9
4915,0,55,2,1,2,0,143880,0,1,159,0,9
4916,0,31,7,1,2,0,808440,1,0,12,0,9
4917,0,27,2,1,2,0,108600,1,1,245,0,9
4918,0,43,4,1,2,0,73800,0,0,97,0,9
4919,0,52,3,2,3,0,162720,1,0,312,0,9
4920,0,56,4,2,9,0,79800,1,0,109,0,9
4921,0,35,1,2,2,0,26400,1,0,153,13,2
4922,0,59,2,3,2,0,95640,1,0,319,2,2
4923,0,36,1,1,2,0,1080240,1,1,793,0,9
4924,1,63,12,2,9,0,263160,0,0,1348,0,9
4925,0,40,1,2,2,0,314520,0,1,607,0,9
4926,0,27,10,2,2,0,581760,1,1,82,0,9
4927,1,34,4,3,2,0,45960,1,0,2231,0,9
4928,0,46,4,2,2,0,825480,0,0,74,3,2
4929,0,47,4,2,2,1,-600,1,0,444,0,9
4930,0,40,11,2,2,0,80640,1,0,164,0,9
4931,0,31,4,2,2,0,-22800,1,1,299,0,9
4932,0,34,2,1,3,0,245640,1,0,57,0,9
4933,0,57,3,2,3,0,35640,0,0,633,0,9
4934,0,33,3,2,2,0,1320,1,0,104,0,9
4935,1,32,3,3,3,0,26640,0,1,820,0,9
4936,0,45,7,2,2,0,83040,1,0,506,0,9
4937,0,29,4,2,1,0,29160,0,1,109,0,9
4938,0,48,3,2,3,0,79920,1,0,317,0,9
4939,0,46,3,3,2,0,17400,1,0,72,0,9
4940,0,33,1,2,2,0,30240,1,0,270,0,9
4941,0,27,4,1,2,0,27360,1,1,186,0,9
4942,1,76,12,2,1,0,179040,0,0,383,0,9
4943,0,47,3,1,3,0,33000,0,0,82,0,9
4944,0,38,2,1,2,0,33000,1,0,52,0,9
4945,0,55,12,2,2,0,329880,1,1,58,0,9
4946,0,42,3,2,2,0,783120,0,0,133,3,2
4947,0,54,3,1,3,0,249720,0,0,395,1,2
4948,0,47,1,2,3,0,237480,0,0,207,0,9
4949,0,51,10,2,3,0,118800,0,0,189,0,9
4950,0,33,1,1,2,0,0,0,0,201,2,3
4951,0,54,3,2,3,0,0,0,1,307,0,9
4952,0,47,3,1,3,0,52800,0,0,71,0,9
4953,0,23,4,1,2,0,40320,1,0,500,0,9
4954,1,37,3,2,3,0,273960,0,0,243,2,2
4955,1,25,6,1,2,0,234840,0,0,1207,1,2
4956,0,30,2,2,3,0,16920,0,0,166,0,9
4957,0,52,2,2,3,0,214200,0,0,349,0,9
4958,0,34,2,1,2,0,151080,1,0,379,1,2
4959,0,42,2,2,2,0,0,1,0,66,0,9
4960,0,44,1,2,2,0,149760,1,1,428,0,9
4961,0,29,2,1,2,0,88560,0,0,29,0,9
4962,0,50,4,2,1,0,976680,1,0,256,0,9
4963,0,58,12,2,3,0,-72840,0,1,145,0,9
4964,0,42,2,3,3,0,91800,0,0,78,0,9
4965,0,33,2,2,3,0,69000,1,0,76,0,9
4966,0,47,7,3,2,0,588720,1,0,389,0,9
4967,0,40,3,2,3,0,49920,1,0,55,0,9
4968,0,35,2,2,3,0,12960,1,0,65,0,9
4969,0,49,4,3,2,1,31080,0,0,283,0,9
4970,0,54,2,3,2,0,-34920,0,0,99,0,9
4971,0,52,9,2,2,0,17040,0,0,112,0,9
4972,0,54,12,3,3,0,321840,1,0,334,0,9
4973,0,39,4,3,1,1,-35280,1,0,181,0,9
4974,0,36,4,2,2,0,-22800,1,0,348,0,9
4975,0,35,3,2,3,0,0,1,0,399,0,9
4976,0,44,8,2,2,0,185160,0,0,363,0,9
4977,0,40,4,1,1,0,183600,1,0,8,1,2
4978,0,32,3,1,3,0,3360,0,0,111,0,9
4979,0,28,3,1,3,0,0,0,0,198,0,9
4980,0,50,4,2,1,1,42480,1,0,123,0,9
4981,0,33,3,2,3,0,284880,1,1,212,0,9
4982,0,35,4,2,2,0,145080,1,0,304,0,9
4983,0,57,4,3,1,0,604920,1,0,284,1,2
4984,0,37,3,2,1,0,168480,1,0,97,0,9
4985,0,35,1,2,2,0,22800,1,0,47,0,9
4986,0,45,4,2,1,0,35040,1,0,961,0,9
4987,0,54,4,3,1,0,22800,1,0,196,0,9
4988,0,35,3,1,3,0,360,1,1,217,0,9
4989,0,51,1,2,2,0,2520,0,1,157,0,9
4990,0,37,3,2,3,0,84960,1,0,32,3,2
4991,0,38,4,2,2,0,14520,1,1,80,0,9
4992,1,30,2,2,2,0,34680,1,0,1184,0,9
4993,0,53,12,2,1,0,7320,0,1,190,0,9
4994,0,44,3,3,3,0,778320,0,0,272,0,9
4995,0,58,12,2,9,0,109320,0,0,178,0,9
4996,1,33,3,1,3,0,0,0,0,699,0,9
4997,0,50,10,2,2,0,234480,0,1,438,0,9
4998,0,36,7,2,2,0,159360,1,0,82,0,9
4999,0,44,2,1,9,0,9360,1,0,13,0,9
5000,0,31,1,2,2,0,45240,0,0,384,0,9
5001,0,38,4,1,2,0,-39480,1,0,86,0,9
5002,0,42,4,3,2,0,80040,1,0,419,0,9
5003,0,47,7,2,2,0,25920,1,0,104,2,2
5004,0,35,4,1,1,0,-91080,1,0,142,0,9
5005,0,41,4,2,1,0,22920,1,0,67,0,9
5006,0,42,3,2,3,0,0,1,0,34,0,9
5007,0,27,10,2,1,1,-28560,0,0,132,0,9
5008,0,32,1,1,2,0,11040,1,0,110,2,2
5009,0,38,7,2,2,0,-16800,0,0,456,0,9
5010,0,30,3,2,3,0,148200,0,0,119,0,9
5011,1,37,3,2,3,0,812520,0,0,337,1,1
5012,0,46,7,2,2,0,285720,1,0,220,1,3
5013,1,27,1,2,2,0,107640,0,0,397,0,9
5014,0,45,4,3,2,0,234120,1,0,692,0,9
5015,1,49,3,2,2,0,29880,0,0,234,0,9
5016,0,32,2,1,2,0,614160,1,0,263,0,9
5017,0,31,7,2,2,0,29520,1,0,230,0,9
5018,0,35,12,2,1,0,39480,0,1,520,0,9
5019,0,29,2,2,3,0,102960,1,0,234,1,2
5020,0,32,3,1,3,0,549840,1,0,377,0,9
5021,0,37,3,2,3,0,0,1,0,227,0,9
5022,0,49,4,2,2,0,35760,1,0,264,3,2
5023,0,55,3,2,3,0,304440,0,0,97,0,9
5024,0,31,4,2,2,0,960,1,0,98,1,2
5025,0,56,2,2,2,0,17640,0,0,203,0,9
5026,0,46,3,3,3,0,0,0,0,50,0,9
5027,0,48,7,2,2,0,40080,0,1,270,0,9
5028,0,57,4,2,2,0,74520,1,0,778,0,9
5029,0,47,1,2,2,0,8760,0,0,57,0,9
5030,0,26,3,2,3,0,600,1,0,251,2,3
5031,0,27,2,2,2,0,44880,1,0,188,0,9
5032,0,37,7,2,2,0,203280,1,1,404,6,2
5033,0,38,4,2,2,0,600,0,1,14,0,9
5034,0,31,3,2,2,0,164160,1,0,129,0,9
5035,0,36,3,1,3,0,21720,1,0,159,4,2
5036,0,49,3,2,3,0,52320,0,0,215,0,9
5037,0,46,3,2,2,0,-3240,1,0,289,0,9
5038,0,38,5,1,3,0,76560,1,0,150,0,9
5039,0,48,1,1,2,0,57480,1,1,533,0,9
5040,0,32,2,1,2,0,86280,1,0,79,0,9
5041,0,57,5,2,9,0,78840,0,0,344,0,9
5042,0,31,4,2,2,0,-10560,1,0,202,0,9
5043,1,31,2,1,3,0,30240,0,0,107,0,9
5044,1,33,2,2,3,0,0,0,0,227,0,9
5045,0,58,4,3,2,0,109920,0,0,244,0,9
5046,0,25,4,1,2,0,45720,1,0,951,0,9
5047,0,32,11,2,3,0,230160,0,0,128,0,9
5048,1,24,6,1,2,0,979800,0,0,216,0,9
5049,0,39,3,1,3,0,137160,1,0,89,0,9
5050,0,32,7,2,2,0,23640,1,0,421,0,9
5051,0,25,6,1,2,0,133920,1,0,85,3,2
5052,0,59,3,2,1,0,47520,1,0,72,0,9
5053,0,36,1,2,3,0,137400,1,0,75,2,2
5054,0,57,3,2,2,0,859440,0,0,83,0,9
5055,0,26,2,1,2,0,102600,1,0,87,0,9
5056,0,31,1,3,2,0,226800,1,0,588,0,9
5057,0,23,6,1,2,0,123480,1,0,68,0,9
5058,0,30,3,2,2,0,0,1,0,756,0,9
5059,0,60,12,2,2,0,170400,1,1,39,0,9
5060,0,53,5,2,2,0,13320,1,0,600,2,2
5061,0,27,1,1,3,0,440640,1,0,157,5,2
5062,0,40,3,1,3,0,181080,0,0,144,1,2
5063,0,46,7,2,2,0,1440,0,0,225,0,9
5064,0,44,11,2,2,0,36480,1,0,15,0,9
5065,0,57,12,2,1,0,9000,0,0,118,0,9
5066,0,41,4,1,2,0,36480,1,0,395,0,9
5067,0,52,3,2,3,0,-65040,0,0,80,0,9
5068,0,58,2,2,3,0,105960,0,0,543,2,2
5069,0,36,11,2,2,0,120720,1,0,89,0,9
5070,0,53,8,1,1,0,21960,0,0,835,0,9
5071,0,28,4,2,2,0,136080,0,0,130,0,9
5072,0,25,6,1,3,0,171960,1,0,520,0,9
5073,1,62,12,2,2,0,336120,1,1,261,1,1
5074,0,37,4,2,1,0,-39000,1,1,112,0,9
5075,0,37,3,2,3,0,1027680,1,0,211,1,2
5076,0,44,2,2,2,0,0,0,0,302,0,9
5077,0,42,1,3,2,0,-12720,1,0,495,3,2
5078,0,42,3,2,3,0,17280,0,0,143,3,2
5079,0,41,8,2,1,0,12120,1,0,275,0,9
5080,0,53,4,2,1,0,257280,1,0,217,1,2
5081,0,26,6,1,2,0,93840,0,0,297,0,9
5082,0,33,7,2,2,0,-27840,1,0,208,0,9
5083,0,24,6,1,1,0,0,0,0,25,0,9
5084,0,38,3,3,3,0,9120,0,0,220,0,9
5085,0,35,3,2,2,0,496200,1,0,106,0,9
5086,0,34,3,1,3,0,360,0,0,16,0,9
5087,0,56,3,2,3,0,351000,0,0,133,0,9
5088,0,30,3,2,3,0,72480,0,0,132,0,9
5089,0,58,12,2,3,0,610440,0,0,252,0,9
5090,0,25,2,1,2,0,240,1,1,304,0,9
5091,0,27,7,1,2,0,294840,1,0,123,0,9
5092,0,42,2,2,2,0,357600,0,0,101,0,9
5093,0,49,3,2,9,0,168120,0,0,300,0,9
5094,0,46,3,3,3,0,23280,0,0,97,0,9
5095,0,41,5,2,2,0,355080,1,0,110,0,9
5096,0,41,1,2,2,0,52440,1,0,138,0,9
5097,0,45,5,2,2,1,74880,0,1,50,0,9
5098,0,36,4,2,2,0,48720,1,0,826,0,9
5099,0,33,1,2,2,0,155160,1,0,245,2,2
5100,1,41,11,2,2,0,38760,1,0,949,6,3
5101,0,30,4,2,1,0,8400,1,1,461,0,9
5102,0,37,2,2,2,0,193200,0,0,140,0,9
5103,0,34,3,2,3,0,40320,1,1,84,0,9
5104,0,52,1,3,2,0,11760,0,1,148,0,9
5105,0,36,2,2,3,0,68520,1,1,46,0,9
5106,0,41,3,2,3,0,333720,1,0,95,0,9
5107,0,27,7,2,2,0,26520,0,1,554,0,9
5108,0,52,2,2,2,0,120,0,0,189,6,3
5109,0,53,11,2,2,0,127920,1,0,57,4,2
5110,0,58,4,2,1,0,15360,1,0,49,0,9
5111,0,32,1,1,2,0,11760,1,0,360,2,2
5112,0,43,3,2,3,0,27360,0,0,47,0,9
5113,0,35,2,1,2,0,15240,0,0,203,0,9
5114,0,33,8,3,2,0,120600,1,0,175,2,2
5115,0,48,7,3,2,0,0,0,0,428,0,9
5116,0,53,3,2,3,0,286200,0,0,498,0,9
5117,0,28,2,1,2,0,21720,1,0,139,0,9
5118,0,30,7,1,2,0,10200,1,0,81,0,9
5119,0,53,3,2,3,0,161760,0,1,120,0,9
5120,0,30,1,2,2,0,139800,0,0,98,0,9
5121,1,32,3,1,3,0,1508280,0,0,561,2,1
5122,1,27,6,1,2,0,64560,0,0,124,0,9
5123,0,49,3,2,3,0,-56400,1,0,691,0,9
5124,1,57,2,2,3,0,-120,0,0,850,0,9
5125,0,35,4,2,2,1,-23760,1,0,72,0,9
5126,0,37,3,2,3,0,19800,0,0,315,1,3
5127,0,36,8,2,1,0,281640,1,0,5,0,9
5128,0,48,3,2,3,0,43560,0,0,67,0,9
5129,0,43,1,3,3,0,172800,1,1,254,0,9
5130,0,30,3,1,2,0,25080,0,0,243,0,9
5131,0,41,3,2,2,0,11880,1,0,157,0,9
5132,0,41,3,3,3,0,35040,1,0,352,0,9
5133,0,56,3,2,1,0,11160,1,0,282,0,9
5134,0,32,7,2,2,0,3360,1,0,88,1,2
5135,0,32,3,3,3,0,37440,1,1,886,0,9
5136,0,54,1,2,2,0,610080,1,1,69,0,9
5137,0,35,1,2,2,0,6720,1,0,93,0,9
5138,0,37,3,1,3,0,1232280,1,0,28,0,9
5139,0,34,3,2,3,0,171960,0,0,111,3,2
5140,0,27,7,2,2,0,303120,1,0,500,0,9
5141,0,43,3,3,3,0,120,1,0,306,0,9
5142,0,53,1,2,2,0,199320,1,1,85,0,9
5143,0,26,7,1,1,0,-3840,1,0,486,6,3
5144,0,52,10,2,1,0,0,0,1,266,0,9
5145,0,33,4,2,2,0,5160,1,0,332,2,2
5146,0,27,1,2,2,0,480,1,0,243,0,9
5147,0,59,3,2,2,0,129960,0,0,125,0,9
5148,0,36,3,2,3,0,102360,1,1,408,0,9
5149,0,29,8,1,1,0,13800,0,0,61,0,9
5150,0,48,1,2,2,0,0,0,1,195,5,2
5151,0,53,4,1,1,0,926880,0,0,196,0,9
5152,0,33,1,2,2,0,5760,1,0,164,3,2
5153,0,39,8,2,1,0,70800,1,0,190,0,9
5154,0,34,7,1,2,0,25800,0,0,56,0,9
5155,1,53,1,3,9,0,30840,0,0,1310,0,9
5156,0,36,2,2,2,0,3000,0,0,127,0,9
5157,1,36,2,1,2,0,15000,1,0,676,0,9
5158,0,37,7,1,2,0,-29280,0,0,178,0,9
5159,0,32,7,1,2,0,80520,1,0,237,3,2
5160,0,45,4,2,1,0,22320,0,0,554,0,9
5161,0,45,4,2,1,0,42120,1,0,66,0,9
5162,0,44,4,2,2,0,137640,1,0,23,0,9
5163,0,41,1,3,2,0,236040,1,0,115,1,2
5164,0,25,3,1,3,0,161760,1,0,109,0,9
5165,0,49,10,2,1,0,76800,0,0,214,0,9
5166,0,37,2,2,2,0,62760,1,0,171,4,2
5167,0,29,4,1,1,0,12600,1,0,326,0,9
5168,0,29,3,2,3,0,16200,0,0,225,0,9
5169,0,32,4,2,2,0,82440,1,0,61,0,9
5170,0,73,3,2,2,0,81960,0,0,181,0,9
5171,0,44,4,2,2,0,233280,1,0,222,0,9
5172,0,34,11,1,3,0,215760,1,0,196,0,9
5173,0,40,3,2,3,0,10680,1,1,148,0,9
5174,1,31,2,2,3,0,259920,0,0,577,2,1
5175,0,53,12,3,2,1,-24000,0,1,161,0,9
5176,0,39,4,2,2,0,0,1,0,53,1,2
5177,0,57,3,1,3,0,3960,1,0,132,0,9
5178,0,33,3,2,3,0,0,1,0,301,1,2
5179,0,38,10,2,1,0,429240,0,0,190,0,9
5180,1,25,4,1,1,0,297960,0,0,1499,0,9
5181,0,34,1,3,2,0,-26400,1,1,115,0,9
5182,0,46,2,2,2,0,0,0,0,173,0,9
5183,0,39,3,2,2,0,0,1,0,63,0,9
5184,0,54,3,3,2,0,331440,0,0,309,0,9
5185,1,35,4,2,1,0,49680,0,0,504,0,9
5186,0,47,3,2,2,0,49680,0,0,142,0,9
5187,0,40,4,2,2,0,0,1,0,225,0,9
5188,0,52,4,2,1,0,16080,1,0,81,3,2
5189,0,28,4,1,2,0,617880,1,0,232,0,9
5190,1,56,12,2,1,0,233640,0,0,225,5,2
5191,0,32,3,1,3,0,341520,1,0,160,0,9
5192,0,51,4,2,1,0,0,1,0,324,0,9
5193,1,36,3,1,3,0,243840,0,1,736,0,9
5194,0,53,12,2,2,0,4560,1,0,89,0,9
5195,0,40,3,2,3,0,3600,1,0,609,0,9
5196,0,45,2,2,1,0,406560,0,0,36,0,9
5197,0,31,5,2,3,0,9480,1,0,558,0,9
5198,0,26,4,1,2,0,100080,0,0,90,0,9
5199,0,29,2,2,2,0,41280,1,1,279,0,9
5200,0,51,2,1,2,0,1024560,1,0,126,0,9
5201,0,41,2,1,2,0,276000,0,0,160,0,9
5202,0,40,8,2,2,0,33240,1,0,228,0,9
5203,0,28,3,1,3,0,388560,1,0,7,0,9
5204,0,37,2,2,2,0,-30480,1,1,256,0,9
5205,0,26,2,1,2,0,3960,0,0,91,0,9
5206,1,56,4,2,1,0,979560,0,0,1231,0,9
5207,1,24,3,2,9,0,53760,0,0,324,0,9
5208,0,40,3,2,3,0,933600,0,0,364,1,3
5209,0,54,12,2,2,0,-58560,0,1,172,0,9
5210,0,50,1,2,2,0,0,1,1,97,0,9
5211,0,41,7,2,2,0,106800,1,0,829,0,9
5212,0,26,4,1,2,0,720,0,1,360,0,9
5213,0,31,2,2,2,0,44040,0,0,79,0,9
5214,0,33,7,2,3,0,68400,0,0,70,0,9
5215,0,34,4,2,2,0,63480,1,0,325,3,2
5216,0,43,3,1,3,0,0,0,0,331,0,9
5217,0,45,2,2,2,0,220920,1,0,154,0,9
5218,0,41,7,2,9,0,148320,1,0,229,0,9
5219,0,37,10,1,2,0,162960,0,0,119,0,9
5220,0,44,7,2,2,0,-27600,1,1,352,1,2
5221,0,49,3,2,3,0,257640,0,0,123,0,9
5222,0,30,3,2,3,0,376080,1,0,124,0,9
5223,0,47,4,2,2,0,1356600,0,0,118,0,9
5224,0,49,2,2,2,0,51000,1,0,816,4,2
5225,1,46,4,2,2,0,188160,1,0,310,6,3
5226,0,32,4,1,2,0,27360,0,0,176,3,2
5227,0,38,7,2,2,0,527040,0,0,32,0,9
5228,1,42,2,2,2,0,593400,1,0,311,0,9
5229,1,38,3,2,3,0,156960,1,0,626,0,9
5230,0,39,4,2,2,0,0,1,0,262,0,9
5231,0,27,3,1,3,0,54000,1,0,49,0,9
5232,0,56,7,2,2,0,571560,1,0,106,0,9
5233,0,60,3,2,2,0,19680,0,1,171,0,9
5234,0,57,12,2,2,0,448560,1,0,220,7,1
5235,0,44,7,1,2,0,346320,0,0,31,0,9
5236,0,35,4,2,2,0,381720,1,0,28,0,9
5237,0,34,2,2,2,1,-20640,0,0,177,0,9
5238,0,54,3,2,2,0,264360,1,0,151,0,9
5239,0,54,7,2,2,0,537840,1,0,97,0,9
5240,1,47,11,2,2,0,530400,1,1,454,0,9
5241,1,48,1,2,2,0,79200,0,0,318,2,1
5242,0,28,4,1,1,0,18000,0,1,112,0,9
5243,0,34,2,2,2,0,60960,0,0,795,0,9
5244,0,38,1,3,2,0,36960,1,0,197,1,2
5245,0,49,3,2,3,0,460800,1,0,146,0,9
5246,0,38,4,3,2,0,161280,1,0,942,0,9
5247,0,46,1,2,2,0,377400,1,0,28,0,9
5248,0,39,7,2,2,0,12480,1,0,138,0,9
5249,1,47,7,1,9,0,214080,0,0,385,0,9
5250,0,35,12,1,1,0,52080,0,0,138,0,9
5251,0,32,3,2,2,0,16080,0,0,181,0,9
